timestamp,experiment_id,model_name,model_family,ligand_repr,protein_repr,fusion_strategy,n_params,epochs_trained,batch_size,learning_rate,split_type,n_train,n_val,n_test,val_rmse,val_pearson_r,val_spearman_r,test_rmse,test_pearson_r,test_spearman_r,train_time_sec,notes
2026-04-03 04:55:06 UTC,mlp_medium_ecfp4_dipeptide__seed456,mlp_medium_ecfp4_dipeptide__seed456,mlp,ecfp4_1024,dipeptide_400,concat,895874.0,29.0,128.0,0.0005,scaffold_bemis_murcko_seed456,17290,2573,4837,1.0538,0.6229,0.5415,1.1591,0.6464,0.5736,24.5,
2026-04-03 04:56:34 UTC,mlp_deep_ecfp6_kmer3__seed456,mlp_deep_ecfp6_kmer3__seed456,mlp,ecfp6_1024,kmer3_8000,concat,9942978.0,40.0,128.0,0.0005,scaffold_bemis_murcko_seed456,17290,2573,4837,1.0705,0.6051,0.506,1.1212,0.6602,0.5978,49.3,
2026-04-03 04:57:05 UTC,mlp_ecfp4_esm2_8M__seed456,mlp_ecfp4_esm2_8M__seed456,mlp,ecfp4_1024,esm2_8M_320,concat,854914.0,31.0,128.0,0.0005,scaffold_bemis_murcko_seed456,17290,2573,4837,1.0622,0.6081,0.5162,1.1233,0.6581,0.5916,25.2,
2026-04-03 04:57:45 UTC,mlp_chemberta_esm2_8M__seed456,mlp_chemberta_esm2_8M__seed456,mlp,chemberta_600,esm2_8M_320,concat,1816514.0,35.0,128.0,0.0005,scaffold_bemis_murcko_seed456,17290,2573,4837,1.0857,0.5873,0.4877,1.1627,0.5995,0.5004,35.1,
2026-04-03 04:58:48 UTC,mlp_chemberta_prot_electra__seed456,mlp_chemberta_prot_electra__seed456,mlp,chemberta_600,prot_electra_256,concat,2799554.0,54.0,128.0,0.0005,scaffold_bemis_murcko_seed456,17290,2573,4837,1.0482,0.6256,0.5487,1.1213,0.6448,0.5674,56.6,MLP + ChemBERTa + ProtElectra-BFD 256-dim
2026-04-03 05:00:48 UTC,bica_ecfp4_aac__seed456,bica_ecfp4_aac__seed456,bica,ecfp4_1024,aac_20,bidirectional_cross_attn,1356545.0,59.0,128.0,0.0005,scaffold_bemis_murcko_seed456,17290,2573,4837,1.2242,0.4941,0.4367,1.186,0.59,0.5208,94.6,BiCA flat vectors: ECFP4 + AAC (each unsqueezed to seq_len=1)
2026-04-03 05:10:46 UTC,bica_chemberta_esm2_8M__seed456,bica_chemberta_esm2_8M__seed456,bica,chemberta_600,esm2_8M_320,bidirectional_cross_attn,1367809.0,40.0,128.0,0.0005,scaffold_bemis_murcko_seed456,17290,2573,4837,1.0625,0.6053,0.5093,1.1901,0.5814,0.5024,65.5,BiCA flat vectors: ChemBERTa + ESM-2 8M
2026-04-03 05:11:03 UTC,ridge_ecfp4_aac__leakypdb,ridge_ecfp4_aac__leakypdb,linear,ecfp4_1024,aac_20,concat,,,,,leakypdb_cl1cl2,11231,2404,4838,1.645,0.4213,0.4285,1.6862,0.4161,0.4086,0.3,
2026-04-03 05:11:33 UTC,rf_ecfp4_aac__leakypdb,rf_ecfp4_aac__leakypdb,tree,ecfp4_1024,aac_20,concat,,,,,leakypdb_cl1cl2,11231,2404,4838,1.5237,0.4763,0.4665,1.5585,0.4895,0.4624,25.9,
2026-04-03 05:11:39 UTC,xgb_ecfp4_aac__leakypdb,xgb_ecfp4_aac__leakypdb,tree,ecfp4_1024,aac_20,concat,,,,,leakypdb_cl1cl2,11231,2404,4838,1.4516,0.5141,0.5057,1.5199,0.5094,0.4898,2.4,
2026-04-03 05:11:51 UTC,lgbm_ecfp4_aac__leakypdb,lgbm_ecfp4_aac__leakypdb,tree,ecfp4_1024,aac_20,concat,,,,,leakypdb_cl1cl2,11231,2404,4838,1.4674,0.4961,0.4879,1.5247,0.5091,0.4839,8.9,
2026-04-03 05:17:26 UTC,xgb_chemberta_esm2_8M__leakypdb,xgb_chemberta_esm2_8M__leakypdb,tree,chemberta_600,esm2_8M_320,concat,,,,,leakypdb_cl1cl2,11231,2404,4838,1.4227,0.5299,0.5091,1.5287,0.5084,0.478,9.1,
2026-04-03 05:17:35 UTC,xgb_ecfp4_esm2_8M__leakypdb,xgb_ecfp4_esm2_8M__leakypdb,tree,ecfp4_1024,esm2_8M_320,concat,,,,,leakypdb_cl1cl2,11231,2404,4838,1.4672,0.4965,0.4953,1.5421,0.4946,0.476,4.7,Ablation: ECFP4 + ESM-2 (protein upgrade only)
2026-04-03 05:17:45 UTC,xgb_chemberta_aac__leakypdb,xgb_chemberta_aac__leakypdb,tree,chemberta_600,aac_20,concat,,,,,leakypdb_cl1cl2,11231,2404,4838,1.4506,0.5162,0.4933,1.5488,0.4972,0.4717,6.9,Ablation: ChemBERTa + AAC (ligand upgrade only)
2026-04-03 05:18:09 UTC,mlp_ecfp4_esm2_8M__leakypdb,mlp_ecfp4_esm2_8M__leakypdb,mlp,ecfp4_1024,esm2_8M_320,concat,854914.0,35.0,128.0,0.0005,leakypdb_cl1cl2,11231,2404,4838,1.577,0.4679,0.4699,1.645,0.4681,0.4412,18.6,
2026-04-03 05:18:31 UTC,mlp_chemberta_esm2_8M__leakypdb,mlp_chemberta_esm2_8M__leakypdb,mlp,chemberta_600,esm2_8M_320,concat,1816514.0,25.0,128.0,0.0005,leakypdb_cl1cl2,11231,2404,4838,1.4367,0.5337,0.5219,1.5563,0.5045,0.4793,16.7,
2026-04-03 05:47:26 UTC,mlp_ecfp4_prot_electra__leakypdb,mlp_ecfp4_prot_electra__leakypdb,mlp,ecfp4_1024,prot_electra_256,concat,1346434.0,24.0,128.0,0.0005,leakypdb_cl1cl2,11231,2404,4838,1.5586,0.4689,0.4635,1.612,0.4829,0.4754,13.8,MLP + ECFP4 + ProtElectra-BFD 256-dim
2026-04-03 05:47:51 UTC,mlp_chemberta_prot_electra__leakypdb,mlp_chemberta_prot_electra__leakypdb,mlp,chemberta_600,prot_electra_256,concat,2799554.0,29.0,128.0,0.0005,leakypdb_cl1cl2,11231,2404,4838,1.4664,0.515,0.5044,1.6361,0.4679,0.4396,19.3,MLP + ChemBERTa + ProtElectra-BFD 256-dim
2026-04-03 05:53:37 UTC,bica_chemberta_esm2_8M__leakypdb,bica_chemberta_esm2_8M__leakypdb,bica,chemberta_600,esm2_8M_320,bidirectional_cross_attn,1367809.0,22.0,128.0,0.0005,leakypdb_cl1cl2,11231,2404,4838,1.4442,0.5253,0.5177,1.5955,0.4464,0.4252,24.8,BiCA flat vectors: ChemBERTa + ESM-2 8M
2026-04-03 06:22:33 UTC,bica_chemberta_prot_electra__leakypdb,bica_chemberta_prot_electra__leakypdb,bica,chemberta_600,prot_electra_256,bidirectional_cross_attn,1613569.0,28.0,128.0,0.0005,leakypdb_cl1cl2,11231,2404,4838,1.4226,0.5497,0.5356,1.5825,0.5236,0.4965,18.7,BiCA flat vectors: ChemBERTa + ProtElectra
2026-04-03 06:23:12 UTC,gcn_ecfp_esm2_8M__leakypdb,gcn_ecfp_esm2_8M__leakypdb,gcn,mol_graph,esm2_8M_320,graph,405377.0,25.0,128.0,0.0005,leakypdb_cl1cl2,11231,2404,4838,1.4477,0.4965,0.4952,1.5969,0.4299,0.4184,20.6,3-layer GCN + ESM-2 8M protein
2026-04-03 06:24:06 UTC,gat_ecfp_esm2_8M__leakypdb,gat_ecfp_esm2_8M__leakypdb,gat,mol_graph,esm2_8M_320,graph,406145.0,34.0,128.0,0.0005,leakypdb_cl1cl2,11231,2404,4838,1.4566,0.4915,0.4775,1.5839,0.4544,0.4331,36.4,3-layer GAT (4 heads) + ESM-2 8M protein
2026-04-03 06:54:34 UTC,ridge_chemberta_5M_esmc_300M,ridge_chemberta_5M_esmc_300M,linear,chemberta_5M,esmc_300M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2986,0.5186,0.4433,1.3217,0.5581,0.503,0.4,Full grid - new embeddings
2026-04-03 06:54:38 UTC,ridge_chemberta_77M_esmc_300M,ridge_chemberta_77M_esmc_300M,linear,chemberta_77M,esmc_300M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.4275,0.4566,0.4416,1.3871,0.5091,0.4546,0.3,Full grid - new embeddings
2026-04-03 06:54:42 UTC,ridge_chemberta_100M_esmc_300M,ridge_chemberta_100M_esmc_300M,linear,chemberta_100M,esmc_300M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3488,0.4837,0.4342,1.4509,0.5079,0.4309,0.4,Full grid - new embeddings
2026-04-03 06:55:51 UTC,xgb_chemberta_600_esmc_300M,xgb_chemberta_600_esmc_300M,tree,chemberta_600,esmc_300M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0829,0.6505,0.5772,1.0627,0.7113,0.6341,11.4,Full grid - new embeddings
2026-04-03 06:56:03 UTC,xgb_chemberta_5M_esmc_300M,xgb_chemberta_5M_esmc_300M,tree,chemberta_5M,esmc_300M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0638,0.6667,0.5814,1.0599,0.7133,0.6398,9.0,Full grid - new embeddings
2026-04-03 06:56:16 UTC,xgb_chemberta_77M_esmc_300M,xgb_chemberta_77M_esmc_300M,tree,chemberta_77M,esmc_300M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0424,0.6824,0.6082,1.078,0.7018,0.6245,8.9,Full grid - new embeddings
2026-04-03 06:56:30 UTC,xgb_chemberta_100M_esmc_300M,xgb_chemberta_100M_esmc_300M,tree,chemberta_100M,esmc_300M,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0902,0.6444,0.5801,1.0716,0.7058,0.6208,11.2,Full grid - new embeddings
2026-04-03 06:57:51 UTC,mlp_chemberta_600_esmc_300M,mlp_chemberta_600_esmc_300M,mlp,chemberta_600,esmc_300M,concat,1051522.0,42.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0922,0.6539,0.5844,1.0978,0.6988,0.6241,20.5,Full grid - new embeddings
2026-04-03 06:58:15 UTC,mlp_chemberta_5M_esmc_300M,mlp_chemberta_5M_esmc_300M,mlp,chemberta_5M,esmc_300M,concat,854914.0,39.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0695,0.6721,0.6104,1.1378,0.6829,0.6187,19.2,Full grid - new embeddings
2026-04-03 06:58:35 UTC,mlp_chemberta_77M_esmc_300M,mlp_chemberta_77M_esmc_300M,mlp,chemberta_77M,esmc_300M,concat,854914.0,31.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0836,0.6648,0.6027,1.1172,0.6864,0.6139,15.3,Full grid - new embeddings
2026-04-03 06:59:05 UTC,mlp_chemberta_100M_esmc_300M,mlp_chemberta_100M_esmc_300M,mlp,chemberta_100M,esmc_300M,concat,1051522.0,51.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.093,0.656,0.5885,1.1062,0.6933,0.6196,25.0,Full grid - new embeddings
2026-04-03 07:00:40 UTC,transformer_chemberta_600_esmc_300M,transformer_chemberta_600_esmc_300M,transformer,chemberta_600,esmc_300M,concat,1631745.0,23.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2052,0.5477,0.4779,1.2352,0.5875,0.5163,36.3,Full grid - new embeddings
2026-04-03 07:01:46 UTC,transformer_chemberta_5M_esmc_300M,transformer_chemberta_5M_esmc_300M,transformer,chemberta_5M,esmc_300M,concat,1631745.0,43.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1074,0.6547,0.5852,1.155,0.6893,0.6143,60.4,Full grid - new embeddings
2026-04-03 07:02:45 UTC,transformer_chemberta_77M_esmc_300M,transformer_chemberta_77M_esmc_300M,transformer,chemberta_77M,esmc_300M,concat,1631745.0,26.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1828,0.5679,0.484,1.1791,0.631,0.5552,54.4,Full grid - new embeddings
2026-04-03 07:04:29 UTC,transformer_chemberta_100M_esmc_300M,transformer_chemberta_100M_esmc_300M,transformer,chemberta_100M,esmc_300M,concat,1631745.0,48.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1256,0.6499,0.5924,1.1805,0.6645,0.6005,98.4,Full grid - new embeddings
2026-04-03 07:20:58 UTC,bica_chemberta_600_esmc_300M,bica_chemberta_600_esmc_300M,bica,chemberta_600,esmc_300M,bidirectional_cross_attn,1531649.0,45.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1429,0.6263,0.5542,1.1867,0.6518,0.5801,39.9,Full grid - new embeddings
2026-04-03 07:21:47 UTC,bica_chemberta_5M_esmc_300M,bica_chemberta_5M_esmc_300M,bica,chemberta_5M,esmc_300M,bidirectional_cross_attn,1433345.0,50.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1017,0.6489,0.5796,1.102,0.702,0.631,44.5,Full grid - new embeddings
2026-04-03 07:22:25 UTC,bica_chemberta_77M_esmc_300M,bica_chemberta_77M_esmc_300M,bica,chemberta_77M,esmc_300M,bidirectional_cross_attn,1433345.0,36.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1562,0.5992,0.5134,1.2441,0.5973,0.5201,33.8,Full grid - new embeddings
2026-04-03 07:23:16 UTC,bica_chemberta_100M_esmc_300M,bica_chemberta_100M_esmc_300M,bica,chemberta_100M,esmc_300M,bidirectional_cross_attn,1531649.0,52.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1375,0.6278,0.5482,1.2243,0.6223,0.5474,47.0,Full grid - new embeddings
2026-04-03 07:24:41 UTC,cnn_smiles_onehot_esmc_300M,cnn_smiles_onehot_esmc_300M,cnn,smiles_onehot,esmc_300M,concat,184833.0,46.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3749,0.3832,0.3384,1.3329,0.524,0.4183,27.5,
2026-04-03 07:39:30 UTC,distmat_cnn_distmat_100_esmc_300M,distmat_cnn_distmat_100_esmc_300M,distmat_cnn,distmat_100,esmc_300M,distmat,1766625.0,55.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1702,0.5973,0.5568,1.1423,0.6731,0.6119,885.1,
2026-04-03 07:41:23 UTC,gcn_mol_graph_esmc_300M,gcn_mol_graph_esmc_300M,gcn,mol_graph,esmc_300M,graph,733057.0,72.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1545,0.5955,0.525,1.2073,0.6276,0.5652,88.7,
2026-04-03 07:43:20 UTC,gat_mol_graph_esmc_300M,gat_mol_graph_esmc_300M,gat,mol_graph,esmc_300M,graph,733825.0,63.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.113,0.6311,0.5739,1.2088,0.6326,0.5705,93.9,
2026-04-03 08:32:44 UTC,bica_chemberta_600_esm2_8M_320,bica_chemberta_600_esm2_8M_320,bica,chemberta_600,esm2_8M_320,bidirectional_cross_attn,1367809.0,41.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1581,0.6103,0.5387,1.1461,0.6728,0.6035,35.1,Full grid - new embeddings
2026-04-03 08:35:59 UTC,bica_chemberta_5M_esmc_300M,bica_chemberta_5M_esmc_300M,bica,chemberta_5M,esmc_300M,bidirectional_cross_attn,1433345.0,42.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1544,0.607,0.5395,1.203,0.6312,0.5734,39.2,Full grid - new embeddings
2026-04-03 08:37:52 UTC,bica_chemberta_5M_esm2_650M,bica_chemberta_5M_esm2_650M,bica,chemberta_5M,esm2_650M,bidirectional_cross_attn,1515265.0,43.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1349,0.6282,0.5731,1.1586,0.67,0.6004,38.3,Full grid - new embeddings
2026-04-03 08:41:27 UTC,bica_chemberta_esm2_8M_dsm,bica_chemberta_esm2_8M_dsm,bica,chemberta_600,esm2_8M_320,bidirectional_cross_attn,1367809.0,43.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.173,0.5962,0.5249,1.1782,0.6609,0.6031,42.6,Phase2: BiCA + ChemBERTa + ESM-2 8M + DualBind DSM auxiliary loss
2026-04-03 10:26:22 UTC,bica_v2_full,bica_v2_full,bica_v2,mol_atom100,esm2_35M_perresidue,bica_v2_bica_v2,14115587.0,21.0,64.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.416,0.1317,-0.2308,1.5081,0.1052,-0.1883,3310.3,BiCA v2 full: stacked cross-attn + attention pool + FFN
2026-04-03 12:46:17 UTC,concat_baseline,concat_baseline,bica_v2,mol_atom100,esm2_35M_perresidue,bica_v2_concat_baseline,1505025.0,30.0,64.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1449,0.5998,0.5258,1.2334,0.5819,0.5093,403.2,BiCA v2 ablation: no attention — concat projected features only
2026-04-03 13:27:35 UTC,bica_v2_singlelayer,bica_v2_singlelayer,bica_v2,mol_atom100,esm2_35M_perresidue,bica_v2_bica_v2_singlelayer,7810819.0,28.0,64.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1857,0.5618,0.5002,1.3167,0.4918,0.4509,2384.9,BiCA v2 ablation: 1 cross-attention layer (depth ablation)
2026-04-03 14:28:10 UTC,bica_v2_full,bica_v2_full,bica_v2,mol_atom100,esm2_35M_perresidue,bica_v2_bica_v2,3864323.0,39.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1135,0.6382,0.5655,1.2206,0.6341,0.5723,1242.5,BiCA v2 full: Pre-LN + stacked cross-attn + attention pool + FFN + warmup
2026-04-03 14:51:23 UTC,bica_v2_full,bica_v2_full,bica_v2,mol_atom100,esm2_35M_perresidue,bica_v2_bica_v2,3864323.0,37.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0626,0.6689,0.6149,1.1809,0.6351,0.5667,1200.0,BiCA v2 full: Pre-LN + stacked cross-attn + attention pool + FFN + warmup + dropout 0.3
2026-04-03 15:20:18 UTC,bica_v2_full,bica_v2_full,bica_v2,mol_atom100,esm2_35M_perresidue,bica_v2_bica_v2,3864323.0,44.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0922,0.6445,0.5755,1.2076,0.6206,0.557,1442.3,BiCA v2 full: Pre-LN + stacked cross-attn + attn pool + FFN + DropPath + warmup
2026-04-03 15:35:29 UTC,bica_v2_singlelayer,bica_v2_singlelayer,bica_v2,mol_atom100,esm2_35M_perresidue,bica_v2_bica_v2_singlelayer,2284803.0,33.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1149,0.6326,0.5603,1.1987,0.6394,0.5808,578.6,BiCA v2 ablation: 1 cross-attention layer (depth ablation)
2026-04-03 15:52:01 UTC,bica_v2_noffn,bica_v2_noffn,bica_v2,mol_atom100,esm2_35M_perresidue,bica_v2_bica_v2_noffn,1760003.0,47.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0936,0.6509,0.5819,1.2036,0.6464,0.5885,944.8,BiCA v2 ablation: no FFN block (pure cross-attention)
2026-04-03 15:59:42 UTC,concat_baseline,concat_baseline,bica_v2,mol_atom100,esm2_35M_perresidue,bica_v2_concat_baseline,704769.0,59.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1233,0.6428,0.5654,1.1302,0.6865,0.6186,415.4,BiCA v2 ablation: no attention — concat projected features only
2026-04-03 16:37:04 UTC,bica_v2_chemberta_tokens,bica_v2_chemberta_tokens,bica_v2,chemberta_tokens_ChemBERTa-zinc-base-v1,esm2_35M_perresidue,bica_v2_bica_v2,4040963.0,37.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1097,0.6379,0.57,1.1318,0.6811,0.6143,1321.4,BiCA v2: ESM-2 35M per-residue × ChemBERTa per-token (600-dim) cross-attention
2026-04-03 17:13:23 UTC,bica_v2_chemberta77M_tokens,bica_v2_chemberta77M_tokens,bica_v2,chemberta_tokens_ChemBERTa-77M-MLM,esm2_35M_perresidue,bica_v2_bica_v2,3942659.0,60.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.07,0.6715,0.6046,1.1515,0.6781,0.6039,2033.5,BiCA v2: ESM-2 35M per-residue × ChemBERTa-77M per-token cross-attention
2026-04-04 05:49:45 UTC,bica_v2_chemberta77M_tokens,bica_v2_chemberta77M_tokens,bica_v2,chemberta_tokens_ChemBERTa-77M-MTR,esm2_35M_perresidue,bica_v2_bica_v2,3942659.0,31.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0872,0.6551,0.5763,1.1348,0.6765,0.612,1043.7,BiCA v2: ESM-2 35M per-residue × ChemBERTa-77M-MTR per-token cross-attention
2026-04-04 07:45:16 UTC,bica_v2_cb77M_mtr_esm2_150M,bica_v2_cb77M_mtr_esm2_150M,bica_v2,chemberta_tokens_ChemBERTa-77M-MTR,esm2_150M_perresidue,bica_v2_bica_v2,3983619.0,30.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0973,0.6494,0.5558,1.1433,0.6757,0.6144,1111.4,BiCA v2 best combo: ESM-2 150M per-residue × ChemBERTa-77M-MTR per-token
2026-04-04 08:23:43 UTC,bica_v2_chemberta77M_tokens__seed123,bica_v2_chemberta77M_tokens__seed123,bica_v2,chemberta_tokens_ChemBERTa-77M-MTR,esm2_35M_perresidue,bica_v2_bica_v2,3942659.0,37.0,32.0,0.0005,scaffold_bemis_murcko_seed123,17299,2476,4925,1.0789,0.6939,0.6122,1.1232,0.6665,0.6144,1319.0,BiCA v2: ESM-2 35M per-residue × ChemBERTa-77M-MTR per-token cross-attention
2026-04-04 08:51:55 UTC,bica_v2_chemberta77M_tokens__seed456,bica_v2_chemberta77M_tokens__seed456,bica_v2,chemberta_tokens_ChemBERTa-77M-MTR,esm2_35M_perresidue,bica_v2_bica_v2,3942659.0,36.0,32.0,0.0005,scaffold_bemis_murcko_seed456,17290,2573,4837,1.032,0.6307,0.5228,1.065,0.6763,0.6082,1286.4,BiCA v2: ESM-2 35M per-residue × ChemBERTa-77M-MTR per-token cross-attention
2026-04-04 11:56:32 UTC,psichic_zero_shot,psichic_zero_shot,psichic,psichic_graph,esm2_650M_contact,psichic_gnn,5871321.0,0.0,16.0,0.0,scaffold_bemis_murcko,17312,2673,4715,1.7237044173577176,0.3691815098272232,0.2602569170813396,1.7871824190396908,0.4558583054165135,0.3598912397132544,44.2,"PSICHIC pretrained PDBBind-v2020, zero-shot on BindingDB scaffold split"
2026-04-04 12:24:13 UTC,psichic_fine_tune,psichic_fine_tune,psichic,psichic_graph,esm2_650M_contact,psichic_gnn,5871321,5000,16,1e-05,scaffold_bemis_murcko,17312,2673,4715,1.1391275607612459,0.6045966290944116,0.5143827197718157,1.1760651039574912,0.630628728622376,0.5483440751785122,1552.9,PSICHIC fine-tuned from PDBv2020; 5000 iters lr=1e-05 on BindingDB scaffold split
